id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1200822961469103627,"Beautiful room, unique house, close to everything.",304425513,Maria,,Södermalms,59.31790541298008,18.07063322514296,Private room,1350.0,1,0,,,1,269,0,
1200876364183958452,Spacious apartment in Södermalm,13378439,Farnaz,,Södermalms,59.31097325392148,18.06053900433804,Entire home/apt,1586.0,15,1,2024-10-14,0.09,2,74,1,
1201311421775211824,Modern apartment with a great view,535802771,Lukas,,Norrmalms,59.3456736,18.0458414,Entire home/apt,1620.0,3,38,2025-09-17,2.66,51,329,34,
1201397961083488615,19th century gem in city center,152553449,Shakia,,Kungsholmens,59.33131,18.04528,Private room,2070.0,2,2,2025-09-14,0.21,2,172,2,
1201940033929073670,En fyra i familjärt område,590125230,Sheila,,Enskede-Årsta-Vantörs,59.27591,18.04705,Entire home/apt,1800.0,14,4,2025-07-30,0.45,1,173,4,
1201989932248110974,Lägenhet för 1-2 personer,286943839,Cristian,,Bromma,59.350939630928906,17.887638173997402,Entire home/apt,600.0,14,0,,,1,88,0,
1202045845481400770,Cozy apartment with a unique bedroom in Östermalm,390614369,Charlotta,,Östermalms,59.3365266,18.081271,Entire home/apt,1638.0,3,55,2025-09-25,3.86,15,64,48,
1202269049665541282,Cozy sublevel studio perfect for 2 people,390614369,Charlotta,,Östermalms,59.3365266,18.081271,Entire home/apt,1101.0,2,50,2025-09-24,3.43,15,62,38,
1202978908181084913,Charmig 2:a i Alvik,590425250,Mira,,Bromma,59.33560051125214,17.986398451030254,Entire home/apt,1350.0,3,4,2025-08-24,0.3,1,87,3,
1203369157041227841,"Fridfullt, centralt, rymligt, kollektivtrafik nära",589330403,Stefan,,Farsta,59.25807,18.08615,Entire home/apt,880.0,1,0,,,1,356,0,
1203411416608996164,Centralt belägen lägenhet,6259250,Dina,,Södermalms,59.3097502980852,18.0889755114913,Entire home/apt,2700.0,2,0,,,1,87,0,
1204125185180445017,1930s charm by the waterside,135323554,Hans Olof,,Kungsholmens,59.3299,17.9994783,Entire home/apt,630.0,1,57,2025-09-27,3.98,30,321,45,
1204191452471195182,Appartement with beautiful view,410710654,Omar,,Hässelby-Vällingby,59.35408538963141,17.879206141398804,Entire home/apt,720.0,10,0,,,1,340,0,
1204206471544719111,Cozy room in spånga near city.,156166816,Ghazzal,,Spånga-Tensta,59.38731,17.90235,Private room,310.0,2,2,2025-03-24,0.14,2,304,1,
1204232844248942211,55kvm lägenhet i Årsta nära City,590783938,Edwin,,Enskede-Årsta-Vantörs,59.30045146018873,18.046756176551387,Entire home/apt,1080.0,1,10,2025-09-22,0.74,1,93,7,
1204293043936232432,Mysig lägenhet nära city.,115844570,Ida,,Skarpnäcks,59.27836509999999,18.1148888,Entire home/apt,2300.0,2,6,2025-08-24,0.94,1,212,6,
1204329885729225687,Peaceful & spacious Sthlm apt near city & nature,4305774,Dan,,Skarpnäcks,59.2787937,18.11656,Entire home/apt,432.0,2,68,2025-09-07,5.09,1,38,60,
1204779575389285680,Rum med utsikt,590936894,Marcella,,Enskede-Årsta-Vantörs,59.29889965328224,18.056937530636787,Private room,441.0,21,7,2025-08-31,0.52,1,60,5,
1204796635475982339,Annas ställe,580082709,Anna,,Enskede-Årsta-Vantörs,59.28600340000001,18.0947343,Entire home/apt,1418.0,6,7,2025-08-08,0.48,1,207,3,
1205546577453307232,Large family friendly apartment in south Stockholm,3348682,Resa,,Skärholmens,59.27905958605575,17.884740382432938,Entire home/apt,813.0,3,4,2025-08-08,0.28,1,16,2,
1205607619507483152,Beautiful house in Sköndal,16672557,Pernilla,,Farsta,59.25388248823725,18.10636091679712,Entire home/apt,1440.0,1,9,2025-07-19,0.71,1,281,8,
1205741182886333430,apartment in  Stockholm,656720619,Наталія,,Östermalms,59.34723,18.09802,Entire home/apt,865.0,1,18,2025-09-18,1.38,1,339,16,
1206233288742992392,House in Akalla,80106348,Rakesh,,Rinkeby-Tensta,59.41269,17.90608,Entire home/apt,677.0,1,5,2025-04-07,0.39,1,329,4,
1206280073789666695,Stay Inn: Spacious apartment with balcony and view,549905955,Stay Inn,,Norrmalms,59.34430933925922,18.056190265675905,Entire home/apt,2959.0,3,19,2025-09-21,1.45,28,236,16,
1206597882183663555,Cozy furnitured room,591473253,Anna Paula Elisabeth,,Norrmalms,59.338860860526616,18.04887768692505,Private room,621.0,2,4,2024-08-31,0.29,1,107,0,
1207046708394341291,Charmigt rum nära city & natur,240374835,Elin,,Hägersten-Liljeholmens,59.30040579999999,17.9641354,Private room,900.0,3,0,,,3,364,0,
1207239136638459841,"Quiet location , Örby",39893619,Eva,,Enskede-Årsta-Vantörs,59.27214591044305,18.018607933315756,Entire home/apt,683.0,3,53,2025-08-31,3.72,1,306,37,
1208494221421941664,Elegant Brommavilla i Äppelviken nära City,589297003,Jina,,Bromma,59.331839076295694,17.97139405752105,Entire home/apt,4000.0,5,1,2025-01-05,0.11,1,271,1,
1208497326350356358,Edlunds,6755485,Jenny,,Enskede-Årsta-Vantörs,59.26539,18.02581,Entire home/apt,2233.0,5,6,2025-08-12,0.64,1,135,6,
1209106648512523681,5,557484320,Malik,,Farsta,59.25179499999999,18.0815754,Private room,320.0,1,0,,,2,44,0,
1209285970419618501,Härligheten,592272525,Elin,,Södermalms,59.32262,18.06799,Entire home/apt,1053.0,2,33,2025-09-14,2.44,1,181,25,
1209349553644454615,Calm room with own balcony,472891470,Melody,,Skärholmens,59.27877,17.8854,Private room,450.0,2,11,2025-09-19,6.35,2,262,11,
1210008164531192243,Spacious apartment in Stockholm,44604671,Venkatachalam,,Enskede-Årsta-Vantörs,59.28566,18.03903,Entire home/apt,1950.0,1,1,2025-08-10,0.59,2,71,1,
1210949914910365875,Modern apartment in Södermalm,30887516,José,,Södermalms,59.31046041888112,18.09660581492873,Entire home/apt,731.0,3,1,2025-09-06,1.0,2,31,1,
1211313767543899257,A nice single room n Apartment.,44604671,Venkatachalam,,Enskede-Årsta-Vantörs,59.28429274686648,18.03861950559548,Private room,700.0,1,0,,,2,365,0,
1211708851009392457,"Sleek, modern, views & beach",26082453,Martin,,Kungsholmens,59.32693828996031,18.019293957672105,Private room,1200.0,1,3,2024-08-25,0.22,1,365,0,
1212343916199320221,"Mysig lägenhet 2,5 rum nära allt",35231530,Erika,,Kungsholmens,59.33236106072391,18.016230314970016,Entire home/apt,2250.0,3,24,2025-08-25,1.75,1,338,17,
1212686604415431090,Cosy Apartment in Trendy Södermalm,62442206,Tiinamari Päivikki,,Södermalms,59.3162616,18.0557306,Entire home/apt,1200.0,4,5,2025-08-18,0.37,1,27,4,
1212945973030633627,Mysigt rum i ombyggd retrohusvagn – 20min to City,180632847,Magnus Norman,,Enskede-Årsta-Vantörs,59.2817769,18.0508906,Entire home/apt,540.0,1,41,2025-09-21,3.03,1,284,29,
1213009211051151299,Super Cozy & Central Apartment,270817412,Johanna,,Norrmalms,59.34590660000001,18.0585678,Entire home/apt,2115.0,7,10,2025-09-07,2.48,1,69,10,
1213519648510348242,Quiet stay near World Heritage,135323554,Hans Olof,,Skarpnäcks,59.2787937,18.11656,Entire home/apt,544.0,1,38,2025-08-18,2.75,30,339,32,
1213557880900867975,Stay Inn: Apartment on Kungsholmen,549905955,Stay Inn,,Kungsholmens,59.33087951369386,18.047238976096025,Entire home/apt,1503.0,3,13,2025-09-14,0.94,28,186,10,
1213600616905064960,Bright flat w/ balcony near Avicii Arena,135323554,Hans Olof,,Enskede-Årsta-Vantörs,59.2959607,18.0846919,Entire home/apt,592.0,1,50,2025-09-20,3.64,30,295,46,
1213892351785471757,Apartment in Stockholm city,253852741,Emma,,Norrmalms,59.34508091743775,18.05478596388048,Entire home/apt,2132.0,1,1,2025-07-12,0.37,1,357,1,
1213906615536455141,Private Twin Bed Room with Bunk Bed - no window,558380658,Hostel Nomad,,Östermalms,59.3419513,18.11164,Private room,1258.0,1,4,2025-07-16,0.31,10,343,2,
1214336359501264578,Central and trendy,9290590,Dalvin,,Södermalms,59.31483916082169,18.03234234452248,Entire home/apt,942.0,10,3,2025-08-26,0.24,1,240,2,
1214965753362433630,Villa med pool,13536843,Per,,Älvsjö,59.28286918630512,17.987211057917644,Entire home/apt,8720.0,1,0,,,3,365,0,
1214977534620280098,Villa med pool,13536843,Per,,Älvsjö,59.28328257447235,17.985863665900553,Entire home/apt,8720.0,1,0,,,3,365,0,
1215237032217600619,Rum i en mysig lägenhet i Bromma,245606174,Alexander,,Bromma,59.3310391,17.9310485,Private room,450.0,1,1,2024-09-02,0.08,2,198,0,
1215319973110191967,Eget rum med arbetsyta,1190789,Sara,,Farsta,59.25372,18.07393,Private room,270.0,2,2,2025-09-20,0.15,2,8,1,
1216605346559781974,Six Stops From Town Center / Amazing Views!,1022500,Thomas,,Skärholmens,59.29835583459547,17.92894091534422,Entire home/apt,814.0,14,5,2025-08-31,0.36,1,302,4,
1216635652713299874,the private escape,141971346,Helen,,Kungsholmens,59.326970329102295,18.04252625767213,Entire home/apt,7186.0,2,18,2025-09-12,2.23,1,159,18,
1217900262257478450,Cozy apartment in walking distance from Södermalm,46069464,Annamarie,,Hägersten-Liljeholmens,59.30689397651927,17.998223860968785,Entire home/apt,578.0,2,13,2025-08-31,0.98,1,21,11,
1217926337354039674,Gabrielas lägenhet,308934397,Gabriela,,Norrmalms,59.343582,18.0440536,Private room,522.0,3,25,2025-09-22,2.04,1,79,24,
1217977146976534915,Room for long-term renting,594729414,Aran,,Rinkeby-Tensta,59.40950635565648,17.91827456916364,Entire home/apt,4500.0,1,0,,,1,365,0,
1219328794225252500,Mysig Villa,44281761,Firozeh,,Spånga-Tensta,59.38161,17.87733,Entire home/apt,550.0,7,0,,,1,360,0,
1219623557531328954,"Lyxig vindslägenhet 
Spa bastu 2025
Centralt City",13292152,Sandra,,Östermalms,59.35116784168885,18.056882471934035,Entire home/apt,1508.0,1,93,2025-09-25,6.74,1,291,82,
1221103793086254609,Fint rum mitt i stan nära till allt känslan av lyx,595554858,Patrick,,Södermalms,59.31040140977903,18.074493929743767,Private room,540.0,1,73,2025-09-27,5.59,1,334,65,
1221432164350914610,Charmig lägenhet i mysigt område,575741013,Johan,,Södermalms,59.31733442318697,18.054499353861008,Entire home/apt,1850.0,3,7,2025-09-01,0.52,2,250,6,
1221443017950685891,Rum centralt på Södermalm,575741013,Johan,,Södermalms,59.31674,18.05255,Private room,1350.0,2,17,2025-09-15,1.29,2,250,12,
1222265755390720540,Centralt och charmigt,26887431,Ellinor,,Södermalms,59.31144,18.06871,Entire home/apt,1709.0,3,3,2025-08-11,0.23,1,80,1,
1223018242885769416,Spacious and unique apartment in Stockholm,535802771,Lukas,,Kungsholmens,59.32900039999999,18.0360578,Entire home/apt,1387.0,3,53,2025-09-25,3.91,51,331,50,
1223025052839483615,"Studio apartment, Stockholm, Spånga",40348593,Sam,,Spånga-Tensta,59.37606411809123,17.91033636778593,Entire home/apt,387.0,3,1,2024-10-02,0.08,2,346,1,
1223114987626769511,Gorgeous 1 Bedroom Apartment,535802771,Lukas,,Norrmalms,59.3472488,18.051788,Entire home/apt,1282.0,2,41,2025-09-15,3.03,51,347,37,
1223170667349961384,"Plaza Söder

Mysigt rum i hjärtat av Södermalm",234323478,Sam,,Södermalms,59.31431248341583,18.076570630073547,Private room,588.0,1,43,2025-09-24,3.18,2,361,36,
1223886590035832016,Very comfortable 2 bedroom,38733457,Richard Douglas,,Enskede-Årsta-Vantörs,59.26814,18.05561,Entire home/apt,836.0,3,41,2025-09-16,3.36,1,120,41,
1223998758973134233,Central 4:a,411882747,Josephine,,Östermalms,59.34245528876957,18.065898642691703,Entire home/apt,5000.0,1,4,2025-09-13,0.3,1,308,3,
1224518700556611608,Sundbyberg,519628382,Mina,,Bromma,59.36476765012792,17.949696385032727,Private room,597.0,2,1,2025-01-06,0.11,1,212,1,
1225159779669031770,Simple and cozy home,180859633,Melat,,Enskede-Årsta-Vantörs,59.28681,18.07511,Entire home/apt,461.0,1,21,2025-08-30,1.57,1,17,18,
1226099598774299785,petite maison moderne familiale,21156782,Laetitia,,Hägersten-Liljeholmens,59.3085304,18.0032233,Entire home/apt,2005.0,6,4,2025-08-07,0.56,1,18,4,
1226501831661203997,Cosy room in a spacious flat,10853016,Stina,,Södermalms,59.30931,18.04849,Private room,706.0,7,8,2025-05-26,0.61,1,94,5,
1226828490816640399,"Chic 2 Bdrm Loft, Full Kitchen, Central, Balcony",387169253,Lucas,,Kungsholmens,59.33206334022837,18.015035096295183,Entire home/apt,3194.0,2,12,2025-07-05,0.95,1,180,11,
1227364618975110995,Apartment in Östermalm with private patio,25117680,Alice,,Östermalms,59.34188,18.07078,Entire home/apt,2550.0,6,4,2025-08-05,0.32,1,67,3,
1227443747009337574,Älvsjö Stadshotell,597274373,Älvsjö,,Enskede-Årsta-Vantörs,59.2940912,18.0317669,Private room,1533.0,1,0,,,1,358,0,
1228041544639780295,Stay Inn: Top Floor apartment on Sveavägen,549905955,Stay Inn,,Norrmalms,59.34226,18.0562,Entire home/apt,1204.0,1,3,2025-09-21,0.5,28,194,3,
1228050476778754716,Stay Inn: Central Cozy Apartment on Kungsholmen,549905955,Stay Inn,,Kungsholmens,59.33057,18.04539,Entire home/apt,1303.0,3,7,2025-09-01,0.53,28,212,5,
1228927557273548760,86 m2,597653212,Amila,,Enskede-Årsta-Vantörs,59.27368,18.02406,Entire home/apt,936.0,1,2,2024-10-23,0.16,1,353,1,
1229512908783060924,Beautiful 2-room apartment on Södermalm (SoFo),485408771,Raisa,,Södermalms,59.3125381,18.075725,Entire home/apt,983.0,5,20,2025-09-07,1.67,1,11,20,
1230147826747082216,Rum i pittoreskt hus i Gamla Enskede,7176398,Olivia,,Enskede-Årsta-Vantörs,59.2847142,18.0885339,Private room,754.0,2,4,2025-08-31,0.63,1,19,4,
1230649605644626244,Rum Södermalm,25044961,Saga,,Södermalms,59.3151793,18.0607627,Private room,850.0,2,2,2025-09-14,2.0,2,36,2,
1231008771080181540,Spacious room in the heart of Stockholm,8228413,Ilinca,,Södermalms,59.309193791401775,18.07685634449618,Private room,950.0,2,12,2025-06-07,0.93,1,207,10,
1232582102614565318,Lovely & cozy apt with top location in Södermalm#4,455682089,Anton,,Södermalms,59.31782,18.07093,Entire home/apt,968.0,2,59,2025-08-04,4.67,5,2,56,
1233092388231157872,habitación privada,149172130,David,,Skärholmens,59.27403,17.89854,Private room,284.0,1,0,,,1,365,0,
1233838367568964634,Lovely apartment with terrace balcony on top floor,53523748,Åsa,,Bromma,59.36201310000001,17.952456,Entire home/apt,1971.0,4,1,2025-07-21,0.42,1,56,1,
1234007754349524486,"Beautiful basement apt, very private, close metro",364397925,Alberto,,Hässelby-Vällingby,59.3633226,17.8449708,Entire home/apt,540.0,1,16,2025-09-21,1.23,7,333,12,
1235536387724325056,Vancey Globen,13232018,Philippe,,Enskede-Årsta-Vantörs,59.29195,18.07177,Entire home/apt,666.0,1,1,2025-08-24,0.81,2,178,1,
1236316594550286354,Fantastiskt läge - Svensk modern design,46572057,Robert,,Östermalms,59.34600200454958,18.097039237618446,Entire home/apt,1088.0,2,46,2025-09-26,3.7,1,123,45,
1237052832020164906,Lägenhet i lugnt område nära Stockholm city,599660754,Cecilia,,Älvsjö,59.27771,17.98446,Entire home/apt,563.0,1,6,2025-08-24,0.61,1,160,6,
1237513541149033362,"Luftigt, centralt rum Södermalm med värden Alex",100332605,Desirée Sylvia Alexandra,,Södermalms,59.31357383590444,18.078431077301502,Private room,1034.0,2,14,2025-09-18,1.09,2,61,11,
1237823832195889379,Sekelskifteshus i Älvsjö.,249160221,Jesper,,Älvsjö,59.28087980647677,17.983455153794033,Entire home/apt,2700.0,3,0,,,1,363,0,
1238085236521725517,"superläge, 1- 1 par. 1 säng 120",105482920,Roger,,Östermalms,59.34502,18.10074,Entire home/apt,1307.0,2,6,2025-08-31,0.51,1,95,6,
1238188434161417786,Fin lägenhet 2 sovrum,61278206,Linda,,Bromma,59.33599,17.9833,Entire home/apt,945.0,1,0,,,1,331,0,
1238330173247669704,Lägenhet Stockholm 96-3,599599371,Joakim,,Skarpnäcks,59.29711,18.10302,Entire home/apt,631.0,2,4,2025-03-19,0.32,21,315,3,
1238347084888487496,"Cozy, Clean & Convenient Stay",597255539,Conrad,,Spånga-Tensta,59.3789835479437,17.909258642716868,Entire home/apt,594.0,1,59,2025-09-13,5.35,1,312,59,
1238473308856821914,Lägenhet Stockholm 98-2,599599371,Joakim,,Skarpnäcks,59.29726,18.1032,Entire home/apt,586.0,2,2,2025-03-07,0.19,21,346,2,
1238497864871150125,Lägenhet Stockholm 98-6,599599371,Joakim,,Skarpnäcks,59.29706,18.10319,Entire home/apt,529.0,2,4,2025-06-03,0.37,21,341,4,
1238569055468007743,Lägenhet Stockholm 43-5,599599371,Joakim,,Skarpnäcks,59.29619,18.09257,Entire home/apt,611.0,2,5,2025-06-14,0.4,21,330,4,
1238803999574936322,Lägenhet Stockholm 45-1,599599371,Joakim,,Skarpnäcks,59.2951617,18.0919902,Entire home/apt,576.0,2,7,2025-09-12,0.63,21,345,7,
1239130951808243162,Ett rum i Vasastan,31042454,Jennica Patricia,,Norrmalms,59.34951859794077,18.05707599967718,Private room,926.0,1,0,,,1,62,0,
1239755515233343949,Ett mysigt och soligt rum,472891470,Melody,,Skärholmens,59.2788142,17.8853762,Private room,414.0,2,60,2025-09-22,4.77,2,218,59,
1240336687115903404,Ljus och vacker lägenhet,7191672,Elin,,Södermalms,59.31464886805199,18.091233260929585,Entire home/apt,1629.0,2,10,2025-09-06,0.84,1,42,10,
1241401145754172109,Max Mobil,116796538,Max,,Farsta,59.25327,18.07723,Entire home/apt,1175.0,1,0,,,1,365,0,
1242201666465459193,Modern Vasastan,467547309,Diar,,Norrmalms,59.34750727419125,18.035740620229745,Entire home/apt,1300.0,30,1,2024-09-27,0.08,1,303,0,
1242575507923349088,Trevlig lägenhet i villa nära t-banan i Bromma,599216844,Anna,,Bromma,59.34478,17.92126,Entire home/apt,800.0,2,0,,,1,364,0,
1242861233928007795,Gästrum på söders höjder,20748216,Catrin,,Södermalms,59.31944854449955,18.035048693418503,Private room,914.0,1,2,2025-09-06,1.54,1,54,2,
1243294136143127990,Wonderful apartment with lovely rooftop view,535802771,Lukas,,Kungsholmens,59.32878139999999,18.042983,Entire home/apt,2247.0,3,48,2025-09-15,3.96,51,334,48,
1243351263092492329,Charming Studio in heart of SoFo,271346174,StayPlus,,Södermalms,59.30994,18.09056,Entire home/apt,575.0,14,9,2025-08-22,0.75,50,266,9,
1244126034864414108,Södermalm central living,271346174,StayPlus,,Södermalms,59.31209,18.07901,Entire home/apt,584.0,14,13,2025-08-29,1.07,50,188,13,
1244813030164409522,Charming top floor APT with balcony,535802771,Lukas,,Kungsholmens,59.3302383,18.0360642,Entire home/apt,1970.0,3,43,2025-09-25,3.52,51,329,43,
1244813395262215751,Spacious top-floor APT with modern roof beams,535802771,Lukas,,Kungsholmens,59.3302383,18.0360642,Entire home/apt,2455.0,3,62,2025-09-24,5.1,51,322,62,
1244887211356785039,Newly and bright top-floor APT on Kungsholmen,535802771,Lukas,,Kungsholmens,59.33029990000001,18.0361883,Entire home/apt,1373.0,3,29,2025-09-14,2.37,51,318,28,
1244887871859680657,Wonderful renovated top floor APT with balcony,535802771,Lukas,,Kungsholmens,59.33029990000001,18.0361883,Entire home/apt,1807.0,3,50,2025-09-24,4.11,51,351,50,
1246352265590550207,Super central and cozy 1-bedroom,14440276,Luca,,Norrmalms,59.33750447557901,18.06668132543564,Entire home/apt,1600.0,14,2,2025-09-04,0.24,1,200,2,
1246823136002367783,Stylish Studio in Central Södermalm on Mariaberget,220860397,Sofia,,Södermalms,59.31965469999999,18.0612652,Entire home/apt,1588.0,2,20,2025-08-25,1.71,18,2,20,
1247067822298329901,Flat With Balcony In the Heart of Birkastan,81127860,Sophie,,Norrmalms,59.3388001,18.0337599,Entire home/apt,1995.0,7,1,2025-08-20,0.73,1,261,1,
1247084592859026996,"Elegant 2-Room Apartment 

10 Min to City Center",234323478,Sam,,Hägersten-Liljeholmens,59.30767,18.00888,Entire home/apt,672.0,1,25,2025-09-01,3.05,2,342,25,
1247178729495883347,Apartment 2 room Hägersten,520451152,Thomas,,Hägersten-Liljeholmens,59.30330912819065,17.995644296408255,Entire home/apt,603.0,1,2,2025-08-28,0.17,2,291,2,
1247283265628758269,Mysig lägenhet nära södermalm,30087287,Ellinor,,Hägersten-Liljeholmens,59.30323824418279,17.98683952382253,Entire home/apt,672.0,5,0,,,1,89,0,
1247823587323152720,Äppelviken,129603961,Jonas,,Bromma,59.33224894260391,17.976806101120353,Private room,986.0,1,0,,,1,365,0,
1249280131815106111,Cosy Spa Retreat Near Globen & Tele2 Arena,652971290,Ebba,,Enskede-Årsta-Vantörs,59.28305,18.07849,Entire home/apt,1080.0,2,0,,,1,359,0,
1249723791090446817,Cozy one room apartment at Södermalm,378998653,City Living,,Södermalms,59.31410737908238,18.06323177696144,Entire home/apt,1530.0,1,32,2025-09-15,2.8,12,286,32,
1251238834748402351,Härlig lägenhet Östermalm,653397558,Wlodek,,Östermalms,59.34003,18.06777,Entire home/apt,1214.0,4,4,2025-03-24,0.41,1,88,4,
1251367870498722802,Trendy & Central Stockholm Apt,220860397,Sofia,,Östermalms,59.34674803168738,18.097843959893048,Entire home/apt,1008.0,2,17,2025-08-23,1.44,18,156,17,
1251465272628003230,Tellus,653457721,Aron Askov,,Hägersten-Liljeholmens,59.30194679268106,18.01614542368556,Private room,423.0,1,11,2025-09-28,3.14,1,357,11,
1253496957243455579,Centralt på trendiga Södermalm,573299132,Joakim,,Södermalms,59.31847,18.07258,Entire home/apt,2185.0,4,2,2025-07-31,0.71,1,65,2,
1254159104146313308,Mysig lägenhet på Gärdet,119573424,Vilma,,Östermalms,59.34999753400638,18.094626110459128,Entire home/apt,783.0,1,1,2025-08-30,1.0,1,357,1,
1254875589392053365,City Center Sanctuary,271346174,StayPlus,,Södermalms,59.31204,18.07742,Entire home/apt,487.0,14,7,2025-08-23,0.94,50,115,7,
1254915572883909614,Elegant studio in heart of SoHo,271346174,StayPlus,,Södermalms,59.31371,18.07972,Entire home/apt,552.0,14,12,2025-09-22,1.34,50,205,12,
1255029890430796707,Top floor etage APT with three separate bedrooms,291760458,Daniela,,Södermalms,59.3165006,18.0728576,Entire home/apt,3315.0,3,54,2025-09-19,4.54,5,141,54,
1257333465111840939,Sovrum i fina Midsommarkransen.,51595660,Michaela,,Hägersten-Liljeholmens,59.302040194660975,18.011920416937752,Private room,760.0,1,7,2025-08-28,0.61,1,254,7,
1257399803990513686,Apartment i Farsta,590905887,Bader,,Farsta,59.25084142106238,18.119302546032703,Private room,304.0,1,0,,,1,362,0,
1257899278435897714,Prisvänlig lägenhet för 2-4 personer,654939930,Olgica,,Skärholmens,59.293291,17.9236841,Entire home/apt,817.0,1,25,2025-09-21,2.09,1,313,25,
1258028067326728085,Nybyggd delad lägenhet,454501756,Kristina,,Hägersten-Liljeholmens,59.29002,17.96142,Private room,700.0,1,0,,,1,365,0,
1258480773816004167,Cozy 1 bedroom apartment in Norrmalm with french b,654741427,Hedvig,,Östermalms,59.3429398,18.0643458,Entire home/apt,1606.0,1,41,2025-09-18,3.45,1,306,41,
1258749545622771238,The Cat Place,12612205,Kacka,,Skarpnäcks,59.30051696986508,18.097959916787627,Entire home/apt,225.0,7,4,2025-06-07,0.36,1,49,4,
1259124701331608395,The Best Apartment in Stylish Sodermalm Stockholm,220860397,Sofia,,Södermalms,59.31703,18.02846,Entire home/apt,1466.0,1,14,2025-09-21,4.47,18,68,14,
1259303677629324917,Cozy studio at beautiful Kungsholmen,535802771,Lukas,,Kungsholmens,59.33029990000001,18.0361883,Entire home/apt,1002.0,2,43,2025-09-21,3.75,51,318,43,
1259314310303445566,Gorgeous studio in the heart of Kungsholmen,535802771,Lukas,,Kungsholmens,59.32900039999999,18.0360578,Entire home/apt,961.0,2,54,2025-09-24,4.79,51,341,54,
1259465239420643513,Amazing apartment in central Stockholm,535802771,Lukas,,Kungsholmens,59.33024,18.03606,Entire home/apt,1031.0,2,50,2025-09-26,4.45,51,344,50,
1259475406165039749,Beautiful 1 bedroom apartment in Old Town,535802771,Lukas,,Södermalms,59.32293179999999,18.0697795,Entire home/apt,2194.0,2,53,2025-09-26,4.7,51,329,53,
1261385437760351725,"Cozy Studio in Hasselby , Stockholm",547329761,Travelnest,,Hässelby-Vällingby,59.36959201236599,17.839870063216402,Entire home/apt,1300.0,1,0,,,3,364,0,
1261388874667646696,Nick's apartment,87852184,Nick,,Rinkeby-Tensta,59.40994030030372,17.928978504093894,Entire home/apt,400.0,90,0,,,1,358,0,
1261557132607303774,Rum vid park och strand,2696824,Karin,,Södermalms,59.31465074913716,18.0378532782197,Private room,602.0,5,47,2025-09-26,4.52,1,27,47,
1262110034153693442,Lyxigt boende på Bondegatan,168377566,Anna,,Södermalms,59.31258210000001,18.0975914,Entire home/apt,1250.0,2,41,2025-09-09,3.78,1,286,41,
1262374756647203974,Charmigt hus,405808809,Alice,,Spånga-Tensta,59.37100639563678,17.906930867213564,Entire home/apt,800.0,1,0,,,1,365,0,
1262793139041693508,Colourful private room. Top location!,3194527,Sofia,,Södermalms,59.3186034,18.0612561,Private room,800.0,1,2,2025-05-28,0.35,1,2,2,
1262963991369098236,Cozy 1 bedroom apartment in central Stockholm,563563946,Hedvig,,Östermalms,59.3365266,18.081271,Entire home/apt,1550.0,2,52,2025-09-15,4.6,5,62,52,
1263818244554723816,Exklusivt hus med gratis parkeringsplats & cyklar,536584718,Mats Oscar,,Kungsholmens,59.32144,17.9932,Entire home/apt,1614.0,3,25,2025-09-06,2.48,1,146,25,
1264981882482677957,Warm apartment steps from subway,39860050,Maria,,Kungsholmens,59.33183349999999,18.0151853,Entire home/apt,910.0,1,24,2025-09-06,2.06,1,94,24,
1265143148133052593,Colorful Flat in Vibrant Vasastan,16683151,Olof,,Norrmalms,59.3400597,18.0305398,Entire home/apt,793.0,1,47,2025-09-15,4.18,39,15,47,
1265723544234634156,"Inner city, modern, in park",411835699,Niklas,,Kungsholmens,59.32841501164576,18.00542036499734,Entire home/apt,428.0,21,0,,,1,86,0,
1266067240610488481,Hagastaden central,170171419,Johan,,Norrmalms,59.34861138296196,18.036408534886327,Private room,495.0,1,35,2025-09-19,3.31,1,323,35,
1267490038468103645,Modernt hem en minut från tåget,34216897,Zahra,,Bromma,59.3490394,17.8811687,Entire home/apt,1350.0,1,4,2025-08-29,0.38,1,90,4,
1267813711696570934,Double room in a peaceful area,19510963,Louise,,Rinkeby-Tensta,59.4129611,17.9056968,Private room,350.0,7,3,2025-03-12,0.26,1,129,3,
1267975273741665341,"Charming flat in laid-back, central area",51002540,Fredrik,,Norrmalms,59.3418249,18.0318126,Entire home/apt,1330.0,1,41,2025-09-28,3.98,17,333,41,
1268089394489649634,"Rum med eget badrum, Bagarmossen",60256816,Hanna,,Skarpnäcks,59.276597730620296,18.132019266486168,Private room,268.0,60,2,2024-12-23,0.19,1,253,2,
1268644868292237170,Modern Furnished Lake Apartment,1432722,Rodrigo,,Farsta,59.2436458,18.1170857,Entire home/apt,329.0,60,0,,,2,218,0,
1269438091370367412,Large 3-bedroom apartment,343919205,Hazen,,Rinkeby-Tensta,59.40668813380852,17.95581364944888,Private room,2241.0,1,7,2025-06-06,0.66,6,0,7,
1269487101560987222,Luxury 4 bedroom apartment with private terrace,390614369,Charlotta,,Östermalms,59.3365266,18.081271,Entire home/apt,4995.0,2,53,2025-09-26,4.7,15,57,53,
